Real distance; FV Distance
10; 29.1155606479271
10; 10.2070573022847
10; 3.85125699571741
10; 132.336401852043
10; 79.3313419160447
10; 7.52856582824651
10; 63.9402495148706
10; 10.6990059722905
10; 1.57835811610963
10; 171.097003875031
10; 8.95316369143028
10; 123.103891488807
10; 77.7510482367917
10; 3.63446108872332
10; 3.67491696822313
10; 1.61935005797197
10; 19.16823368284
10; 14.2722451059417
10; 3.24062933930156
10; 61.3942509421448
10; 6.13075777551089
10; 14.3780182773404
10; 19.5468727941937
10; 2.23126438154545
10; 49.7054224978103
10; 13.3084993411072
10; 53.5258605976019
10; 5.66311983685812
10; 2.01463377367529
10; 34.4296547383113
10; 0.888250090609874
10; 12.9588349874765
10; 10.3667494841466
10; 4.76367829472027
10; 23.5642144927901
10; 83.7829545627369
10; 25.6293356112136
10; 5.9375531368828
10; 17.4211396150099
10; 3.06316273171027
10; 0.467606352516468
10; 148.247887154294
10; 44.5982792349672
10; 173.98717476327
10; 56.4301932494498
10; 21.2835094877742
10; 54.8873787235041
10; 406.9730178609
10; 62.7644571322837
10; 0.729560538913087
10; 365.63901623134
10; 37.3289092793248
10; 17.703097338549
10; 47.8578376746515
10; 27.0001723106206
10; 124.533041698312
10; 82.0626772315726
10; 7.72481246010107
10; 7.79961223062576
10; 28.4123452541993
10; 20.0871308237213
10; 11.5044081771488
10; 21.4548166338142
10; 34.9495421420924
10; 22.2911401223338
10; 26.7005013251966
10; 10.516587275687
10; 20.5705960994766
10; 34.6126734296393
10; 1.8717019669707
10; 49.8292878073888
10; 4.27016002576628
10; 44.7019600187705
10; 52.6245153920937
10; 4.25748420476444
10; 164.803120160815
10; 28.8884111153417
10; 160.879199559262
10; 1.17321233709005
10; 36.5946768994826
10; 14.2084642538516
10; 60.3944262376848
10; 50.8167718552331
10; 15.6475991930424
10; 19.6805768793567
10; 56.4349476554651
10; 5.68815409691611
10; 0.542458111784076
10; 36.728503494789
10; 56.8078887288931
10; 7.59309890776961
10; 5.28926776933542
10; 25.9608378284074
10; 82.7293587256925
10; 129.536890763936
10; 1.59344728093041
10; 140.435582703984
10; 10.0004743216522
10; 1.37509180594709
10; 11.2715228032995
10; 11.1960675389173
10; 1.39924925443684
10; 16.5124392047616
10; 80.967617934755
10; 117.440167100869
10; 1.12563335763578
10; 28.6854492179311
10; 2.42851603056434
10; 4.86663117851176
10; 236.616594513424
10; 14.7263787906049
10; 71.1128648807444
10; 40.416777249002
10; 2.07644912636078
10; 2.07882537429351
10; 6.98125115932768
10; 3.8245407508757
10; 10.5174326219321
10; 1.77215493534281
10; 97.0787545078119
10; 0.186872636599572
10; 6.86979758684588
10; 4.03982026703347
10; 12.2754311846383
10; 19.854692147923
10; 32.7693948855068
10; 21.9792685041913
10; 5.54119619408483
10; 4.4611032760717
10; 67.8728057029689
10; 8.72729086407698
10; 24.2405088463743
10; 2.79139356508776
10; 1.84417741606179
10; 5.6955998049581
10; 42.7663055231724
10; 34.2294231458245
10; 4.59360147778668
10; 27.2458349921433
10; 18.2630338181094
10; 5.75188697503481
10; 219.491666236743
10; 73.396242468603
10; 246.437849029819
10; 23.8346491313709
10; 9.0594871372008
10; 24.7206259680238
10; 508.647828873055
10; 96.4129985124731
10; 12.2909335437976
10; 470.839063428402
10; 65.6931069561798
10; 8.75796651255038
10; 18.7415974903639
10; 7.00020307335395
10; 73.1755405665978
10; 41.5911943719715
10; 6.70086227579293
10; 4.91731329287875
10; 36.9284428044185
10; 4.26302104034079
10; 36.5160237831044
10; 50.9194928013869
10; 16.3388801813386
10; 6.88070878596478
10; 64.2560642198194
10; 3.46358605175554
10; 50.8583788336267
10; 9.25416988373475
10; 5.1395770030908
10; 99.2986332123914
10; 22.6318512342623
10; 24.3321147222512
10; 25.9529049858897
10; 5.15986831558121
10; 111.633904558759
10; 67.4104169450289
10; 108.764787602654
10; 11.7919723548117
10; 79.0270775938076
10; 0.589757652720914
10; 34.537158059488
10; 29.2682604997124
10; 3.46311754059262
10; 56.2086418955126
10; 29.3284131378865
10; 0.844589460342921
10; 8.89920119788324
10; 19.0543792854678
10; 109.618879509998
10; 12.5314973332802
10; 25.6570940642555
10; 11.2871758978709
10; 55.8581362418216
10; 81.53934907095
10; 14.4982503400614
10; 87.0726612501186
10; 0.817700629403729
10; 10.9684652707011
10; 4.45564997059553
10; 33.0517177467911
10; 11.1413114816785
10; 1.73035849950914
10; 140.485243426028
10; 74.9389066060328
10; 8.92616274424032
10; 67.8953592457632
10; 13.1216560458259
10; 1.53905573154244
10; 169.874500095921
10; 14.2467247433892
10; 129.365704602125
10; 81.9984858617275
10; 6.00588804588154
10; 5.27618884533855
10; 3.05341975765601
10; 21.3653463895164
10; 16.5581652890991
10; 3.85229870989745
10; 59.2624843723737
10; 8.07812361972404
10; 19.6802995658558
10; 20.8221249772798
10; 1.20141176209422
10; 53.5831158675991
10; 15.2687340158787
10; 56.5663015697177
10; 8.66402007901597
10; 1.65989997621104
10; 34.4690857521948
10; 0.380234270956554
10; 11.6326268812438
10; 13.5297540619398
10; 4.54072417174067
10; 24.9016341588511
10; 88.2123269867463
10; 24.9381705760866
10; 9.00812038788562
10; 18.5713632523763
10; 1.48278823622315
10; 3.43826541031023
10; 150.928378364059
10; 50.8254128872373
10; 172.808728107731
10; 59.8957986826761
10; 27.1371124943191
10; 60.541489892793
10; 394.45152289009
10; 58.9895821009575
10; 2.76052118878907
10; 370.227816781938
10; 41.2999315017036
10; 22.9353496917963
10; 52.4617678077773
10; 31.5210431377305
10; 130.283332355186
10; 86.6336484356505
10; 11.9272333567646
10; 8.94987179614972
10; 27.7967293042431
10; 22.3745283799877
10; 14.3140374191259
10; 68.5986519816295
10; 11.7903026243189
10; 7.65967030022793
10; 98.9377312118324
10; 26.2477606293234
10; 73.2213498575357
10; 21.8536114379216
10; 22.7014096964575
10; 136.261904628481
10; 48.996262963187
10; 3.91760202030621
10; 6.9754494705321
10; 17.4455675014984
10; 49.5792825762899
10; 97.136053645888
10; 52.5952507048593
10; 32.3452764156405
10; 110.937963849386
10; 13.4695048455573
10; 12.0630413439785
10; 2.87380235383578
10; 7.16472564754155
10; 88.6517555833711
10; 23.6049615207268
10; 15.7612281998521
10; 34.3905730591801
10; 50.7353836015807
10; 150.804008864099
10; 16.7364526290713
10; 54.7307856987412
10; 4.22288115777326
10; 17.1936393147612
10; 37.5422433324014
10; 40.0274878414336
10; 39.1552275562165
10; 17.5277482611287
10; 29.5291949653825
10; 10.2073280761737
10; 48.318105148768
10; 32.7265125393562
10; 20.2622757272501
10; 171.298318657065
10; 25.5257280315918
10; 28.0679700841793
10; 102.804870570573
10; 29.1684923278204
10; 22.9953383766812
10; 90.8616452426056
10; 11.0671834882243
10; 172.069311429191
10; 109.05889032098
10; 20.5412199302743
10; 20.4482338073015
10; 10.9798917007835
10; 44.8666055737426
10; 19.0304238694058
10; 27.043722915708
10; 15.8997803170088
10; 33.1905207740705
10; 28.1389999800382
10; 46.025219726598
10; 20.8361247895979
10; 83.9739835357123
10; 1.19794743155056
10; 90.2544542143833
10; 15.7412703437563
10; 23.6251930112038
10; 6.49661590182637
10; 17.7836368355991
10; 3.08865615238807
10; 27.8735396257412
10; 27.6213547593891
10; 51.5491343726969
10; 123.795318533507
10; 69.9007350669218
10; 17.6568605923442
10; 4.78744069900209
10; 12.6288228307093
10; 17.9900454228379
10; 96.4271868605271
10; 15.1305685024119
10; 100.105996605155
10; 93.6158562643104
10; 37.3776548298229
10; 84.459777037326
10; 277.163105786039
10; 16.5319872736173
10; 14.7083629418356
10; 270.622478706533
10; 8.9535896673965
10; 30.1728172541926
10; 81.8634855051652
10; 56.9320046703904
10; 168.700380945173
10; 121.605059674852
10; 17.4308818842451
10; 18.7909965702474
10; 74.271097776541
10; 45.7556210691954
10; 16.1336559546232
10; 230.993640807308
10; 45.0438694150252
10; 59.9583409732783
10; 285.890162571827
10; 107.111388373792
10; 241.470223226691
10; 70.2465317572157
10; 122.065610902026
10; 344.549618881364
10; 193.795975127335
10; 70.1044797039161
10; 26.9115173921863
10; 107.854363718724
10; 13.0837191339621
10; 281.075046084734
10; 3.23205247742659
10; 156.577869052805
10; 304.588309007912
10; 88.174331873658
10; 23.3188153021366
10; 46.3169246899964
10; 72.4673764246699
10; 260.052237506183
10; 33.4607746469809
10; 107.583218796329
10; 156.661754282371
10; 110.560298136201
10; 367.54325082815
10; 116.31593427864
10; 204.615164948652
10; 54.3263450156132
10; 22.9970215234616
10; 1.65804527413759
10; 173.461425346953
10; 3.77751225002516
10; 97.7850906002562
10; 150.376514180524
10; 82.004539338887
10; 191.430638680023
10; 158.633521557164
10; 96.6293172816455
10; 392.777041505536
10; 40.9277284128147
10; 146.620332329308
10; 291.435336759433
10; 150.305970061909
10; 119.112379674379
10; 25.8365324960879
10; 88.5023110080871
10; 399.429896623547
10; 302.633601822053
10; 124.130110567417
10; 125.796933021015
10; 98.482460741241
10; 185.118774134841
10; 128.61563248476
10; 134.36079983072
10; 32.0475627120334
10; 149.291380400152
10; 140.656507078161
10; 188.841857298839
10; 101.670188029112
10; 258.554314888426
10; 50.2065283681751
10; 271.189304104107
10; 114.11233358521
10; 122.926664671617
10; 23.2771003166212
10; 103.259563623078
10; 81.6512502939466
10; 145.490808307777
10; 140.68375089862
10; 200.439028585873
10; 326.528907677854
10; 153.54968511223
10; 118.993604683869
10; 81.27474573579
10; 81.0869053906742
10; 102.244605679413
10; 6.84378515045243
10; 29.4076262778938
10; 16.4219928834474
10; 276.406374288891
10; 160.998350106999
10; 255.840450625695
10; 144.637651561409
10; 42.187181078472
10; 84.6621901415875
10; 86.5786737653447
10; 29.7227101160111
10; 146.572863203728
10; 252.902047490589
10; 204.179190850836
10; 395.744887858807
10; 322.578431576585
10; 115.406428546421
10; 128.780865983341
10; 157.497279543384
10; 187.118949569622
10; 48.7829019163903
10; 62.6808767007533
10; 2.71837656287356
10; 2.42110750314962
10; 88.135260447311
10; 15.2852064504471
10; 67.0564523485376
10; 19.551588293566
10; 12.7076015634321
10; 122.210954503528
10; 41.6782736292331
10; 22.6747107869335
10; 7.58307602632247
10; 8.06833441335265
10; 72.58456906576
10; 86.2133942398847
10; 64.4707516334139
10; 25.7964450830419
10; 99.6446878793333
10; 11.8373032747964
10; 8.89912950190809
10; 14.1130783292709
10; 3.68641602561673
10; 71.8026061683781
10; 12.1895656477985
10; 12.2993022505174
10; 26.7962064185027
10; 35.9029390082121
10; 135.296845486112
10; 12.0126299537998
10; 46.4399456745333
10; 1.12337787472062
10; 20.8939680838111
10; 45.5777998023037
10; 33.2291222884054
10; 55.543591329307
10; 11.8427077388274
10; 23.3646629984565
10; 3.06748733357348
10; 41.9572661960959
10; 27.5474000296437
10; 17.8763395110994
10; 156.183228138047
10; 57.3082365231689
10; 22.4163133731622
10; 90.9045285378871
10; 23.254266316202
10; 16.7500128781821
10; 122.823369143292
10; 4.52444121066553
10; 155.305780209564
10; 101.213884095048
10; 13.663381611821
10; 15.0384043011588
10; 7.84753778353997
10; 37.5391455173958
10; 19.3205641490541
10; 19.7222107297258
10; 39.7381549374866
10; 22.9758645977009
10; 19.2064029395548
10; 40.0281665689352
10; 16.0474583742033
10; 73.1191653328986
10; 4.40670884549856
10; 80.1086326682025
10; 10.9010627133113
10; 18.1495757871131
10; 17.6750789010144
10; 13.5632935307581
10; 13.5497940782603
10; 20.9153670383931
10; 22.7367872700027
10; 45.3069115383486
10; 112.041286995471
10; 51.3427786506047
10; 12.1464433862888
10; 12.5159992843673
10; 12.1452297801948
10; 7.78465102537111
10; 104.553151615685
10; 16.9460135818214
10; 126.628850809263
10; 82.7601496389357
10; 27.5170421478525
10; 72.9170805716906
10; 346.207024549449
10; 44.4306026578536
10; 6.34759847956736
10; 288.299166199801
10; 14.4936926178506
10; 22.4363817398485
10; 69.6230302276881
10; 44.4367819808046
10; 155.263410424081
10; 109.685843268354
10; 10.832743393183
10; 17.6622081121544
10; 54.6528662082587
10; 38.4254772487698
10; 7.46956951987948
10; 164.287490812464
10; 28.2689607920501
10; 40.060506567585
10; 215.513650387507
10; 84.6774796729338
10; 175.102531872793
10; 64.0976477964817
10; 86.2366382901568
10; 261.888834943309
10; 142.394598540732
10; 44.6351446366887
10; 13.476002977519
10; 73.1884637619418
10; 13.6095231778183
10; 208.32060028419
10; 6.7073112712458
10; 112.325071255392
10; 228.012021649214
10; 68.5151561283218
10; 8.88607786232332
10; 22.5703891512586
10; 49.2083642926264
10; 191.624482111694
10; 26.6091871339705
10; 78.8365630146039
10; 116.557754639276
10; 103.537629419677
10; 282.506272010264
10; 73.9144209316291
10; 151.843608872254
10; 31.0815036041385
10; 4.05612066507943
10; 4.46372329712237
10; 127.961835059837
10; 9.71986751894539
10; 74.988730509434
10; 106.682382145528
10; 53.9950267178584
10; 132.916669935121
10; 115.354703089853
10; 79.9501324121615
10; 297.279207989547
10; 30.1941382388471
10; 105.026854901087
10; 219.475126075203
10; 104.66095683522
10; 91.0357510521594
10; 35.3896706778382
10; 50.8394323129255
10; 308.860369158895
10; 224.951547740572
10; 86.0464618008709
10; 88.4045317572506
10; 66.805901455498
10; 133.910504365524
10; 83.3306111575947
10; 100.753819363027
10; 19.4947819279644
10; 110.192168285913
10; 91.330468125156
10; 138.62665704559
10; 81.5728814069554
10; 191.447714368399
10; 26.9287498120048
10; 203.798683844573
10; 74.5464631707227
10; 94.1323997456865
10; 12.6805141032484
10; 79.3269003890997
10; 52.3927818324246
10; 99.5933210818255
10; 105.775337173329
10; 147.884593290316
10; 247.575270715475
10; 141.220744703002
10; 78.5393650976413
10; 46.8638506239106
10; 64.3352782384457
10; 72.0572727628944
10; 30.5000712533008
10; 6.75571218189083
10; 36.8285112610244
10; 207.484202095054
10; 106.341912126114
10; 184.815007455573
10; 189.425238850027
10; 28.3708582089462
10; 61.6021188389628
10; 133.173569500174
10; 9.10663529717544
10; 95.108408636358
10; 185.8540009524
10; 146.66688525112
10; 304.553033023628
10; 243.966177454522
10; 73.4409163510035
10; 87.999362844266
10; 145.756129839626
10; 135.212808217674
10; 37.6862924211254
10; 75.8262401057557
10; 16.7699539946618
10; 15.6183851451297
10; 112.90547249389
10; 43.5196864379167
10; 82.8283484664029
10; 39.1809332138391
10; 34.9417277485039
10; 148.224077241059
10; 63.2773429378205
10; 5.73591089804748
10; 7.54291418327429
10; 27.392450301005
10; 36.3033306029566
10; 108.103710600494
10; 40.2490704930118
10; 45.2642286018385
10; 122.179997271323
10; 28.4578978794287
10; 9.78623314763169
10; 0.184085532381618
10; 16.3672554627887
10; 100.457142472711
10; 29.3849282308193
10; 29.577941274605
10; 50.3662915914311
10; 74.6005720397183
10; 164.095800951978
10; 22.1571011957849
10; 69.8895316508221
10; 8.0495321927672
10; 7.41353756785602
10; 30.333128332118
10; 55.1606890945635
10; 32.5472515713907
10; 32.8910698263755
10; 41.6400118441718
10; 18.6580578780938
10; 55.8155952398377
10; 46.6749494360397
10; 38.5173563738887
10; 177.385896938878
10; 18.5978534448403
10; 40.9992493322149
10; 116.322118697755
10; 39.6788557349845
10; 39.5863414818052
10; 72.8659770736574
10; 13.2346884112645
10; 184.753157939157
10; 118.443003493299
10; 31.5374462482278
10; 32.239506253132
10; 20.7579773255356
10; 57.7337359176898
10; 24.1910840723524
10; 43.1926775796285
10; 9.78228903835877
10; 48.5642225426187
10; 33.3736945823301
10; 60.2632385249615
10; 38.4230597289352
10; 96.3954768259692
10; 2.94678145048908
10; 104.456050238306
10; 23.1471645479884
10; 40.5328558266459
10; 5.56478564610973
10; 33.6259882098042
10; 8.20999017971429
10; 37.2265604477045
10; 44.033408353305
10; 66.0042457549622
10; 136.322880560253
10; 98.591230860034
10; 25.5213015559649
10; 5.58643220155206
10; 27.5745010891346
10; 29.7598811638532
10; 87.9693699809693
10; 5.68748472405389
10; 86.1287577677052
10; 107.372474048532
10; 42.2518668199558
10; 92.6761141080238
10; 255.502230953357
10; 11.6085628995628
10; 26.9903366855279
10; 245.982327046522
10; 2.494081552498
10; 34.6472226617908
10; 93.4736054124862
10; 68.3248914134815
10; 179.885080069092
10; 133.850534461024
10; 23.1558467346561
10; 28.2404214253034
10; 103.558857111354
10; 58.428734643976
10; 25.5414792568443
10; 85.8687287147547
10; 27.2458765702512
10; 19.7363482214268
10; 90.2111938673491
10; 3.6345443108046
10; 83.1592276924502
10; 9.29177407197149
10; 17.2509063560734
10; 130.098449470189
10; 42.4295499034412
10; 66.7185860752963
10; 47.8959409769591
10; 19.4680723767855
10; 159.776151373336
10; 97.2466133499992
10; 144.88782068246
10; 30.2162989627364
10; 110.073382187181
10; 9.7864685455172
10; 56.3853911821717
10; 68.4790676326968
10; 18.2597112203193
10; 78.0562524704694
10; 32.7840871758686
10; 13.8292265437515
10; 21.5259616805961
10; 2.28921151379838
10; 138.987109129346
10; 38.8224237117863
10; 44.4134838093575
10; 31.509267057687
10; 92.9070491069398
10; 109.728017964538
10; 31.1674903829562
10; 120.53619343863
10; 7.58818966298184
10; 30.2414152401765
10; 18.9966405102644
10; 63.5034685374937
10; 29.3111478284243
10; 5.74926756715964
10; 181.983382669892
10; 130.144622266381
10; 26.8682260403636
10; 94.0676685846943
10; 35.0462636795127
10; 9.09781590111139
10; 226.114266243231
10; 39.80751741503
10; 160.810485339263
10; 118.359312290581
10; 23.0786786063136
10; 22.5323028782266
10; 21.5495915886023
10; 42.4156213983568
10; 48.8360014506768
10; 13.5138674748373
10; 107.540677440735
10; 18.5389830105386
10; 45.7236903285296
10; 41.2646969658085
10; 5.37490917867762
10; 79.4356671535493
10; 42.9902260712652
10; 81.4697046095266
10; 31.6355789148965
10; 9.96381277209674
10; 65.7840446426638
10; 8.51797052578675
10; 45.3547354605468
10; 35.7655345593967
10; 16.6922821991619
10; 46.0205184848931
10; 118.740687742789
10; 2.82308309907804
10; 31.359781647057
10; 56.4089040485244
10; 10.3541971625903
10; 13.1705332402419
10; 170.556920428753
10; 87.6488037650932
10; 215.326665479464
10; 85.3327616679537
10; 55.207345687004
10; 91.6473369765119
10; 470.315261181299
10; 110.327448940933
10; 10.2822598323472
10; 402.754198965005
10; 77.6043034570743
10; 51.7421426698071
10; 77.8590308918037
10; 52.4313875147362
10; 166.382390624057
10; 117.126428506316
10; 36.0894991481143
10; 33.8019768252888
10; 3.8373298319262
10; 43.9431674219417
10; 18.6803933145178
10; 67.4673061689466
10; 3.04755436893612
10; 0.255882922155632
10; 88.000920174627
10; 5.90044512093388
10; 69.7604338229012
10; 7.19413323501509
10; 9.38266160399064
10; 125.734198913182
10; 38.4364881032163
10; 24.5122942369836
10; 10.4344868246103
10; 6.52130054342081
10; 83.6052077878307
10; 89.0034154559028
10; 75.2487130684885
10; 22.7127640171325
10; 102.740622814955
10; 3.25107975508588
10; 14.6727413315008
10; 20.2486115676888
10; 0.745221119908393
10; 73.8048219371917
10; 10.7056417536364
10; 6.09968006322096
10; 20.6005479919883
10; 19.0837738658773
10; 138.112266668262
10; 15.0065143444875
10; 42.7067563952089
10; 2.79163287157686
10; 33.1535302236866
10; 52.3351687059718
10; 28.4167486755225
10; 60.6454866777326
10; 3.70125005897998
10; 20.8728514264254
10; 1.72674492507296
10; 45.4519281479608
10; 23.3227029639114
10; 6.13082564609359
10; 166.594569597056
10; 63.6185452419203
10; 18.8878954888383
10; 91.4668493777979
10; 22.3839462846678
10; 8.29531532077302
10; 135.947674096691
10; 9.85139046962441
10; 159.494445584076
10; 105.768914976292
10; 11.4457624823445
10; 11.9109842488805
10; 5.50305997761798
10; 35.495708667303
10; 22.4930632762304
10; 12.4868593674436
10; 46.2632001541202
10; 17.3966132042985
10; 23.6502732403429
10; 36.5523334912026
10; 5.54633294092336
10; 73.890050429233
10; 7.33019371925612
10; 79.3160878936174
10; 11.8103940692259
10; 9.45783733416016
10; 20.5390025324208
10; 5.03522539960235
10; 13.744654602411
10; 21.1699165504062
10; 15.2377941180711
10; 41.9771090290076
10; 114.382049335156
10; 31.3846408716658
10; 12.8331115823655
10; 17.3660139482672
10; 3.10724430593056
10; 4.1316782652454
10; 109.587046914554
10; 29.5729879885833
10; 135.288181607252
10; 82.6204244577271
10; 33.063703710068
10; 77.9085870662839
10; 354.643162343865
10; 49.7527827283072
10; 1.14207902067767
10; 303.415254057913
10; 23.9523515436458
10; 27.718369792929
10; 71.2090421438068
10; 44.958779241155
10; 160.549707557797
10; 112.23915939806
10; 13.6676229682159
10; 16.6497224093715
10; 34.1771784707252
10; 36.644905303527
10; 3.17343345277843
10; 86.2363924831423
10; 28.6069427425696
10; 25.4999314742183
10; 125.875367157556
10; 56.3129032635474
10; 93.3573512199215
10; 47.388330958447
10; 47.3099986584161
10; 162.950323257354
10; 74.3341750865373
10; 2.96427982500338
10; 14.4768914078634
10; 39.4152098308187
10; 31.6299573691717
10; 121.150925276856
10; 41.4151370577746
10; 55.874745892011
10; 135.4320186035
10; 36.3897361977075
10; 18.6725102600332
10; 1.57032253076617
10; 25.3111709302836
10; 116.531054895315
10; 42.3581173404678
10; 38.5062998284317
10; 61.5266160822295
10; 89.3658915532763
10; 179.596603978372
10; 31.8846796726807
10; 81.448157647994
10; 16.8908657341029
10; 12.9394138666976
10; 33.4558979339751
10; 65.9127734008246
10; 31.2441496619342
10; 42.9497229695521
10; 52.0442696035565
10; 29.5467809051344
10; 66.4348444590191
10; 56.5844933229955
10; 46.8155054633582
10; 192.768897145602
10; 8.9977623521785
10; 51.1426130795801
10; 129.868224991697
10; 49.9925146899936
10; 50.0150458936686
10; 63.4957573592317
10; 23.9557652809174
10; 200.944048046543
10; 129.891233877688
10; 42.3111068605563
10; 42.2731668508468
10; 29.5647403570504
10; 68.7988925626621
10; 31.3064877059128
10; 54.1565440092316
10; 4.47416991413392
10; 61.0476802243727
10; 45.3256642577391
10; 70.6119650351833
10; 47.9694552165444
10; 109.382661993939
10; 8.5311351527421
10; 117.070071205833
10; 32.8938157629895
10; 50.4803684777363
10; 6.89795863897233
10; 42.8982466961665
10; 9.85485791624981
10; 48.0927483015318
10; 53.7273822245612
10; 76.4906406002994
10; 149.827461627807
10; 115.253672293242
10; 35.6479843035006
10; 8.79312517573886
10; 34.9045011445127
10; 42.2059743457625
10; 91.0530083615599
10; 12.2093127503282
10; 79.6101347297206
10; 120.344794897382
10; 54.7318980833543
10; 106.062020425818
10; 226.079902279746
10; 4.05501046055579
10; 38.41337602034
10; 244.340345675039
10; 6.98153614318269
10; 46.0124637313434
10; 107.170640044419
10; 82.1047037022224
10; 194.298629275276
10; 147.442024214631
10; 33.8493199219765
10; 36.0057307360904
10; 120.921384536425
10; 69.4826435408173
10; 37.1251517325939
10; 13.2154034901791
10; 41.8073258566077
10; 27.2729838833232
10; 19.595668006192
10; 17.4549345607878
10; 12.7179414869196
10; 43.3924635571176
10; 4.22363805287992
10; 40.0939780576186
10; 1.4817602353329
10; 39.739204021985
10; 56.9029134601694
10; 6.5384068678769
10; 164.567647739318
10; 20.878605540274
10; 165.190690048004
10; 0.0569828556470533
10; 27.6372913850314
10; 18.7034735495468
10; 65.3633890905011
10; 48.4011730487971
10; 19.2050043517873
10; 14.9079021072871
10; 66.9604144085427
10; 8.07810776722248
10; 1.22225375552567
10; 49.9121745302655
10; 46.9846529962035
10; 5.75295354641709
10; 2.50288056894892
10; 28.9275014964611
10; 83.5205878731922
10; 135.358004383931
10; 0.39756009870314
10; 144.487246032166
10; 14.9504607688622
10; 0.222122712456474
10; 14.5965821749947
10; 5.46614413258493
10; 0.207059531440302
10; 22.3920345697276
10; 67.3930086574496
10; 111.680524267514
10; 0.478945394533692
10; 21.4453587817642
10; 0.49629254652396
10; 8.59969060006238
10; 235.631326128032
10; 14.5470377031744
10; 60.0639271940483
10; 29.857435109712
10; 2.66119029036907
10; 2.45445614522492
10; 8.07148645266835
10; 0.969807338088438
10; 6.19889310072453
10; 4.23447576926501
10; 93.4589717678628
10; 1.95207087127141
10; 4.40352963087655
10; 1.15649518622727
10; 17.9003702608547
10; 13.5650962126189
10; 33.4920750780666
10; 15.5347406925728
10; 4.72358644351685
10; 7.76431961385914
10; 69.3892886585838
10; 12.9175444614106
10; 21.1871011342972
10; 1.02474328606814
10; 3.16486696108467
10; 2.2426629569366
10; 33.3928547223678
10; 47.5323602634404
10; 3.78132576723816
10; 23.2308238444184
10; 23.2118039231464
10; 9.74320996860663
10; 231.134654845527
10; 73.7697625462663
10; 250.679803488883
10; 17.1436105746196
10; 5.34057433418825
10; 17.1645964794866
10; 505.329610705356
10; 91.2128872209562
10; 17.7633426236944
10; 484.512863868617
10; 65.6976039045466
10; 5.22515095637057
10; 12.8475968394332
10; 3.89481734788763
10; 60.7330807093532
10; 32.3442225565211
10; 5.62164351962367
10; 2.72374409069666
10; 50.8010974300773
10; 1.19217653885258
10; 45.2540266055575
